source-path,source-module,source-operation,target-path,target-module,target-operation,direction
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.travel_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.DELTAT,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,minx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,coef,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minx,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,j,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,link.end_node.id,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.end_node.inlinks,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,maxy,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,coef,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s._num_vehicles_queue,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,sum,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,v,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,l.length,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.attribute,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,attribute,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,length,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,dx,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s._num_vehicles_queue,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.DELTAN,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,v,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.traveltime_instant.l.traveltime_instant,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,coef,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_areas2areas,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pd.DataFrame,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,length,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,dy,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,xysize,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.user_attribute,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,user_attribute,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,offset,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,length,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xybuffer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,minwidth,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,scale,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.user_function,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,user_function,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,distances,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,min,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xybuffer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,q,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,k,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,maxwidth,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,scale,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,font,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ImageFont.truetype,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.x_next,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,s.x,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,offset,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,QPointF,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df_links,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.W.analyzer.link_to_pandas,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.free_flow_speed,apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,new_value,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,distances,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dijkstra,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,maxy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,q,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,v,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.x_next,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.link.u,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,buffer,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,node.node,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.u,apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,new_value,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.x_next,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.DELTAT,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,buffer,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,width,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,q,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.W.analyzer.od_to_pandas,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,normal,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,QPointF,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df_veh_link,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,s.W.analyzer.vehicles_to_pandas.drop_duplicates,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.w,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.tau,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,width,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.capacity,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,maxx,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x_cong,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,s.leader.x,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c1,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,tuple.tuple,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.w,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.kappa,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,width,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,maxwidth,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,xysize,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,signal_log,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lange,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x_cong,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.link.delta_per_lane,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,minx,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.eular_dx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,eular_dx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,width,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l.number_of_lanes,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xybuffer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.trip_completed,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.sum,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.capacity,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.u,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x_cong,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.DELTAN,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,img,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,img.resize,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,normal,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,normal.x,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,width,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minwidth,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xybuffer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,maxy,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.capacity,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.w,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.edie_dx,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,s.length,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,normal,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,normal.y,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,width,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minwidth,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas_set,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.capacity,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.kappa,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x_cong,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,s.x,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,maxspeed,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,default_maxspeed_tertiary,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,node.node,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,pace_ratio,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.u,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.trip_all,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.sum,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.capacity,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.u,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,node_dict.node_dict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.edie_dx,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.u,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.x_next,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x_cong,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,minx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,pace_ratio,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,v,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.edie_dx,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.DELTAT,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,maxspeed,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,default_maxspeed_others,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.capacity,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.w,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lypad,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c2,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,tuple.tuple,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.move_remain,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,s.x_next,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,maxy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,pace_ratio,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.delta,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.kappa,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,node_dict.node_dict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.move_remain,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.link.length,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,offset,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,normal,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,miny,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,lypad,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,byte_stream,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,io.BytesIO,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.edie_dt,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.EULAR_DT,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.total_distance_traveled,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.sum,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,list,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,pace_min,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,offset,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,offset,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,xysize,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,img,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,Image.new,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,rows,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,df_links.df_links.isin,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.x_next,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.link.length,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pace_max,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.edie_dx,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.edie_dx,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,offset,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,EdgeItem,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xybuffer,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,rows,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,df_links.df_links.isin,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,color_coef,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,pace_min,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.links_prefer,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,route,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,control_point,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,EdgeItem,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xybuffer,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.k_mat,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.free_jam_density,apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,new_value,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,control_point,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,EdgeItem,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.total_travel_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.sum,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,c,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,plt.colormaps.plt.colormaps,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,maxy,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.kappa,apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,new_value,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,control_point,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,offset,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,node.node,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.w,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.tau,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,maxy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,rows,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,df_links.df_links.isin,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.links_avoid,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.LINKS,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,draw,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,ImageDraw.Draw,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.w,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.kappa,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.average_travel_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.total_travel_time,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,miny,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,rows,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,df_links.df_links.isin,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.average_travel_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.trip_completed,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,node,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,xysize,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,fname,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.World,s.W.name,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.capacity,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.u,WRITE
