source-path,source-module,source-operation,target-path,target-module,target-operation,direction
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,Transition,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,namedtuple,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,dist,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,math.sqrt,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,W,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,World,WRITE
apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,reward_batch,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,torch.cat,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,x,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes.at.nodes.at,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,q2,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link2.q_mat.link2.q_mat.mean,WRITE
apps/UXsim/demos_and_examples/example_09en_congestion_pricing_highway_toll.py,example_09en_congestion_pricing_highway_toll,W,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,World,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,reward_batch,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,torch.cat,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,xmid,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,range,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,s.start_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,time.time,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,length,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,len,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes.at.nodes.at,WRITE
apps/UXsim/demos_and_examples/example_09en_congestion_pricing_highway_toll.py,example_09en_congestion_pricing_highway_toll,jmax,apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,imax,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,links,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,d,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.get_node,WRITE
apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,state_action_values,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,policy_net.gather,WRITE
apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,node_id,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,str,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,dist_tmp,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,dist,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,q3,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link3.q_mat.link3.q_mat.mean,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,state_action_values,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,policy_net.gather,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.ReplayMemory,self.memory,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,deque,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,W_orig,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,s.func_World,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,ts,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,range,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,areas,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes.nodes,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,taxi_tmp,apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,taxi,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ymid,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,range,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,areas,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes.nodes,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,links,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,df,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.analyzer.link_to_pandas,WRITE
apps/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,W,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,World,WRITE
apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,next_state_values,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,torch.zeros,WRITE
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,W,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,World,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,origs_new,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,areas,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes.nodes,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,next_state_values,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,torch.zeros,WRITE
apps/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,imax,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,n_nodes,WRITE
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,W,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,World,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,areas,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes.nodes,WRITE
apps/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,jmax,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,n_nodes,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests,apps/UXsim/tests/test_other_functions.py,test_other_functions,dests_new,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,distances_dict,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,distances.distances,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,tt1,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df.df.df.df.values.df.df.df.df.values,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,q1,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,np.average,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,areas,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nodes.nodes,WRITE
apps/UXsim/tests/test_verification_multilane.py,test_verification_multilane,W,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,World,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ts,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,np.linspace,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,distances_dict,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,distances.distances,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,volume_handles,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,Line2D,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,link4,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly0,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,s.start_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,time.time,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,maxy,apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,max,WRITE
apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,next_state_values,apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,target_net.max.target_net.max,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly0,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,miny,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,self.curve_direction,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,direction,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,average_n_routes,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,len,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,next_state_values,apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,target_net.max.target_net.max,WRITE
apps/UXsim/demos_and_examples/example_21en_modal_share_private_car_and_carsharing.py,example_21en_modal_share_private_car_and_carsharing,W,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,World,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,os,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.rng.choice,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,MainWindow,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.adj_mat_time,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,np.zeros,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,self.show_name,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,show_name,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,lypad,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,handles,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dummy_speed,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,min,WRITE
apps/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,nodes,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addNode,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly1,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,miny,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,W.VEHICLES.W.VEHICLES.user_function,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,veh_user_function,WRITE
apps/UXsim/tests/test_verification_taxi.py,test_verification_taxi,n9,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addNode,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,handles,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,speed_handles,WRITE
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link11,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ds,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.rng.choice,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.route_choice_principle,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,s.W.route_choice_principle,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,handles,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dummy_volume,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,buffer,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,W.VEHICLES.W.VEHICLES.user_function,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,veh_user_function,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,edie_dt,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,MainWindow,WRITE
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,df,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,W.analyzer.vehicles_to_pandas,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,handles,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,volume_handles,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,lypad,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.route_choice_principle,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,route_choice_principle,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,ly2,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,miny,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,aspirants,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,random.sample,WRITE
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link12,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,figsize,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.mode,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,mode,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dummy_speed.get_label,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.NodeItem,self.name,apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,name,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,nodes,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addNode,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adj_mat_link_count,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,np.zeros,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,name,apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,name.name,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,scale,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,speed_labels,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lny,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,flip,WRITE
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,df,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df.df,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,osmid,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ed.ed,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,links,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dict,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.node_event,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dict,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dummy_volume.get_label,WRITE
apps/UXsim/tests/test_other_functions.py,test_other_functions,link1,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.get_link,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,edge.t,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,t,WRITE
apps/UXsim/tests/test_verification_taxi.py,test_verification_taxi,n10,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addNode,WRITE
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link21,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,apps/UXsim/demos_and_examples/example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch.py,example_14en_multiple_signals_Deep_Reinforcement_Learning_pytorch,minx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,labels,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,volume_labels,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,df,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.analyzer.link_to_pandas,WRITE
apps/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,links,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,d2,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,d,WRITE
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link11,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,pd.DataFrame,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,average_n_routes_old,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,average_n_routes,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,maxx,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,WRITE
apps/UXsim/demos_and_examples/example_21en_modal_share_private_car_and_carsharing.py,example_21en_modal_share_private_car_and_carsharing,nodes,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addNode,WRITE
apps/UXsim/demos_and_examples/example_06jp_dynamic_parameter_change.py,example_06jp_dynamic_parameter_change,link3.capacity_in,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,link3.capacity,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lsy,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,flip,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,expected_state_action_values,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,next_state_values,WRITE
apps/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,vs,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df.df,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,num_nodes,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,len,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,figsize.figsize,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,osmid,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,osmid.osmid,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,expected_state_action_values,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,GAMMA,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,d2,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.rng.choice,WRITE
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link22,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/tests/test_verification_multilane.py,test_verification_multilane,link1,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,scale,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.route_pref_for_vehs,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,s.W.LINKS,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,name,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,str,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,tt1,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df.df.df.df.values.df.df.df.df.values,WRITE
apps/UXsim/tests/test_verification_exceptional.py,test_verification_exceptional,links,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,expected_state_action_values,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,reward_batch,WRITE
apps/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link12,apps/UXsim/demos_and_examples/example_06en_dynamic_parameter_change.py,example_06en_dynamic_parameter_change,W.addLink,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_vehicle_groups,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,coef,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.route_pref,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,copy.copy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,lex,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,maxx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,i,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.start_node.id,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,distances,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.full,WRITE
apps/UXsim/tests/test_verification_node.py,test_verification_node,tt2,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df.df.df.df.values.df.df.df.df.values,WRITE
apps/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,criterion,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,nn.SmoothL1Loss,WRITE
